"","sub","item","cond","seq","start","end","duration_ms","correctresp","subresp","accuracy","task","sound"
"3567",50,158,1,39,4996109,4999130,3021,2,2,1,"reading","silence"
"3568",50,156,1,40,5004473,5008363,3890,4,4,1,"reading","silence"
"3569",50,154,1,41,5030365,5033415,3050,2,2,1,"reading","silence"
"3570",50,152,1,42,5051817,5055299,3482,4,4,1,"reading","silence"
"3571",50,162,1,43,5078568,5082033,3465,2,2,1,"reading","silence"
"3572",50,157,1,44,5092782,5096751,3969,1,1,1,"reading","silence"
"3573",50,161,1,45,5107403,5110334,2931,1,1,1,"reading","silence"
"3574",50,160,1,46,5121722,5125567,3845,4,4,1,"reading","silence"
"3575",50,155,1,47,5130746,5134118,3372,3,3,1,"reading","silence"
"3576",50,159,1,48,5140433,5145434,5001,3,3,1,"reading","silence"
"3577",50,91,2,49,5162415,5167403,4988,3,3,1,"reading","standard"
"3578",50,92,2,50,5173067,5176202,3135,4,4,1,"reading","standard"
"3579",50,93,2,51,5180969,5183636,2667,1,1,1,"reading","standard"
"3580",50,124,3,52,5190118,5193504,3386,4,4,1,"reading","novel"
"3581",50,131,3,53,5227368,5230806,3438,3,3,1,"reading","novel"
"3582",50,128,3,54,5237068,5239958,2890,4,4,1,"reading","novel"
"3583",50,100,2,55,5411595,5414593,2998,4,4,1,"reading","standard"
"3584",50,97,2,56,5436996,5439929,2933,1,1,1,"reading","standard"
"3585",50,125,3,57,5445235,5448647,3412,1,1,1,"reading","novel"
"3586",50,95,2,58,5469879,5473279,3400,3,3,1,"reading","standard"
"3587",50,132,3,59,5478759,5482663,3904,4,4,1,"reading","novel"
"3588",50,98,2,60,5496743,5499713,2970,2,2,1,"reading","standard"
"3589",50,94,2,61,5543887,5547167,3280,2,2,1,"reading","standard"
"3590",50,127,3,62,5559804,5562783,2979,3,3,1,"reading","novel"
"3591",50,130,3,63,5574440,5576933,2493,2,2,1,"reading","novel"
"3592",50,102,2,64,5582408,5585700,3292,2,2,1,"reading","standard"
"3593",50,122,3,65,5596186,5598917,2731,2,2,1,"reading","novel"
"3594",50,123,3,66,5619611,5622584,2973,3,3,1,"reading","novel"
"3595",50,126,3,67,5628816,5632634,3818,2,2,1,"reading","novel"
"3596",50,101,2,68,5638429,5641901,3472,1,1,1,"reading","standard"
"3597",50,96,2,69,5653263,5657054,3791,4,4,1,"reading","standard"
"3598",50,99,2,70,5696198,5698670,2472,3,3,1,"reading","standard"
"3599",50,121,3,71,5711184,5714073,2889,1,1,1,"reading","novel"
"3600",50,129,3,72,5719476,5724104,4628,1,1,1,"reading","novel"
"3601",51,61,2,1,7994510,7998467,3957,1,1,1,"reading","standard"
"3602",51,62,2,2,8005900,8009167,3267,2,2,1,"reading","standard"
"3603",51,63,2,3,8018163,8022501,4338,3,3,1,"reading","standard"
"3604",51,66,2,4,8038581,8042884,4303,2,2,1,"reading","standard"
"3605",51,9,3,5,8061012,8065769,4757,1,1,1,"reading","novel"
"3606",51,4,3,6,8082918,8087603,4685,4,4,1,"reading","novel"
"3607",51,69,2,7,8122300,8125238,2938,1,1,1,"reading","standard"
"3608",51,67,2,8,8248258,8251658,3400,3,3,1,"reading","standard"
"3609",51,64,2,9,8258775,8262574,3799,4,4,1,"reading","standard"
"3610",51,3,3,10,8269012,8272891,3879,3,3,1,"reading","novel"
"3611",51,7,3,11,8281209,8285859,4650,3,3,1,"reading","novel"
"3612",51,11,3,12,8293464,8297242,3778,3,3,1,"reading","novel"
"3613",51,68,2,13,8311729,8314459,2730,4,4,1,"reading","standard"
"3614",51,65,2,14,8360167,8362979,2812,1,1,1,"reading","standard"
"3615",51,10,3,15,8403231,8406995,3764,2,2,1,"reading","novel"
"3616",51,6,3,16,8422554,8425247,2693,2,2,1,"reading","novel"
"3617",51,71,2,17,8594578,8597735,3157,3,3,1,"reading","standard"
"3618",51,8,3,18,8619093,8622136,3043,4,4,1,"reading","novel"
"3619",51,72,2,19,8746800,8750141,3341,4,4,1,"reading","standard"
"3620",51,5,3,20,8758381,8760726,2345,1,1,1,"reading","novel"
"3621",51,1,3,21,8770783,8776426,5643,1,1,1,"reading","novel"
"3622",51,70,2,22,8830367,8833578,3211,2,2,1,"reading","standard"
"3623",51,12,3,23,8852615,8855311,2696,4,4,1,"reading","novel"
"3624",51,2,3,24,8862236,8864779,2543,2,2,1,"reading","novel"
"3625",51,41,1,25,8891790,8894112,2322,3,3,1,"reading","silence"
"3626",51,36,1,26,8916618,8919647,3029,2,2,1,"reading","silence"
"3627",51,35,1,27,8935487,8938480,2993,1,1,1,"reading","silence"
"3628",51,31,1,28,8978388,8980966,2578,1,1,1,"reading","silence"
"3629",51,32,1,29,8988441,8991583,3142,2,2,1,"reading","silence"
"3630",51,37,1,30,9007126,9010516,3390,3,3,1,"reading","silence"
"3631",51,38,1,31,9026887,9029783,2896,4,4,1,"reading","silence"
"3632",51,39,1,32,9044125,9046433,2308,1,1,1,"reading","silence"
"3633",51,34,1,33,9053425,9056319,2894,4,4,1,"reading","silence"
"3634",51,33,1,34,9063879,9067302,3423,3,3,1,"reading","silence"
"3635",51,40,1,35,9105827,9108937,3110,2,2,1,"reading","silence"
"3636",51,42,1,36,9116000,9120038,4038,4,1,0,"reading","silence"
"3637",51,151,2,37,9417262,9419015,1753,3,3,1,"zString","standard"
"3638",51,152,2,38,9429431,9431363,1932,4,3,0,"zString","standard"
"3639",51,153,2,39,9439514,9441382,1868,1,1,1,"zString","standard"
"3640",51,101,3,40,9448465,9450265,1800,1,1,1,"zString","novel"
"3641",51,161,2,41,9460901,9462632,1731,1,1,1,"zString","standard"
"3642",51,92,3,42,9507418,9509433,2015,4,4,1,"zString","novel"
"3643",51,156,2,43,9524047,9525784,1737,4,3,0,"zString","standard"
"3644",51,155,2,44,9536216,9538118,1902,3,3,1,"zString","standard"
"3645",51,158,2,45,9547405,9549485,2080,2,2,1,"zString","standard"
"3646",51,159,2,46,9614374,9616420,2046,3,3,1,"zString","standard"
"3647",51,157,2,47,9665836,9667640,1804,1,1,1,"zString","standard"
"3648",51,102,3,48,9683829,9685823,1994,2,2,1,"zString","novel"
"3649",51,96,3,49,9730390,9732374,1984,4,4,1,"zString","novel"
"3650",51,99,3,50,9746559,9748275,1716,3,3,1,"zString","novel"
"3651",51,160,2,51,9780964,9782942,1978,4,4,1,"zString","standard"
"3652",51,91,3,52,9806146,9808366,2220,3,3,1,"zString","novel"
"3653",51,154,2,53,9893828,9895679,1851,2,2,1,"zString","standard"
"3654",51,95,3,54,9902946,9904763,1817,3,3,1,"zString","novel"
"3655",51,162,2,55,9918559,9920281,1722,2,2,1,"zString","standard"
"3656",51,98,3,56,9926423,9928198,1775,2,2,1,"zString","novel"
"3657",51,94,3,57,10124770,10127387,2617,2,2,1,"zString","novel"
"3658",51,100,3,58,10165320,10167173,1853,4,4,1,"zString","novel"
"3659",51,97,3,59,10225687,10227709,2022,1,1,1,"zString","novel"
"3660",51,93,3,60,10263839,10266176,2337,1,1,1,"zString","novel"
"3661",51,129,1,61,10294961,10297364,2403,1,1,1,"zString","silence"
"3662",51,125,1,62,10304710,10306477,1767,1,1,1,"zString","silence"
"3663",51,127,1,63,10331061,10333013,1952,3,3,1,"zString","silence"
"3664",51,123,1,64,10353508,10355830,2322,3,3,1,"zString","silence"
"3665",51,124,1,65,10387948,10389931,1983,4,4,1,"zString","silence"
"3666",51,122,1,66,10396862,10398630,1768,2,2,1,"zString","silence"
"3667",51,128,1,67,10421465,10423182,1717,4,4,1,"zString","silence"
"3668",51,121,1,68,10436762,10438482,1720,1,1,1,"zString","silence"
"3669",51,130,1,69,10483114,10484850,1736,2,2,1,"zString","silence"
"3670",51,132,1,70,10516570,10518302,1732,4,4,1,"zString","silence"
"3671",51,131,1,71,10526274,10528201,1927,3,3,1,"zString","silence"
"3672",51,126,1,72,10536483,10538202,1719,2,2,1,"zString","silence"
"3673",52,31,2,1,1353751,1356227,2476,3,3,1,"zString","standard"
"3674",52,32,2,2,1362690,1364728,2038,4,4,1,"zString","standard"
"3675",52,33,2,3,1369604,1371779,2175,1,1,1,"zString","standard"
"3676",52,63,3,4,1382037,1384012,1975,3,3,1,"zString","novel"
"3677",52,71,3,5,1389721,1391579,1858,3,3,1,"zString","novel"
"3678",52,61,3,6,1396462,1398494,2032,1,1,1,"zString","novel"
"3679",52,66,3,7,1417591,1419695,2104,2,2,1,"zString","novel"
"3680",52,62,3,8,1423861,1425730,1869,2,1,0,"zString","novel"
"3681",52,72,3,9,1441742,1443899,2157,4,4,1,"zString","novel"
"3682",52,64,3,10,1457163,1459496,2333,4,4,1,"zString","novel"
"3683",52,34,2,11,1463774,1465897,2123,2,2,1,"zString","standard"
"3684",52,70,3,12,1489377,1491431,2054,2,2,1,"zString","novel"
"3685",52,38,2,13,1505970,1508034,2064,2,2,1,"zString","standard"
"3686",52,35,2,14,1518121,1520116,1995,3,3,1,"zString","standard"
"3687",52,67,3,15,1553154,1555337,2183,3,3,1,"zString","novel"
"3688",52,40,2,16,1570022,1572135,2113,4,4,1,"zString","standard"
"3689",52,41,2,17,1748709,1750708,1999,1,1,1,"zString","standard"
"3690",52,39,2,18,1765012,1766773,1761,3,3,1,"zString","standard"
"3691",52,36,2,19,1787314,1789657,2343,4,3,0,"zString","standard"
"3692",52,37,2,20,1808319,1810309,1990,1,1,1,"zString","standard"
"3693",52,65,3,21,1820665,1822443,1778,1,1,1,"zString","novel"
"3694",52,68,3,22,1827882,1829859,1977,4,4,1,"zString","novel"
"3695",52,69,3,23,1839545,1841443,1898,1,1,1,"zString","novel"
"3696",52,42,2,24,1851430,1853276,1846,2,2,1,"zString","standard"
"3697",52,8,1,25,1865199,1867727,2528,4,4,1,"zString","silence"
"3698",52,1,1,26,1872589,1874477,1888,1,1,1,"zString","silence"
"3699",52,7,1,27,1884849,1886912,2063,3,3,1,"zString","silence"
"3700",52,9,1,28,1897800,1899545,1745,1,1,1,"zString","silence"
"3701",52,11,1,29,1920580,1922328,1748,3,3,1,"zString","silence"
"3702",52,6,1,30,1944721,1946813,2092,2,1,0,"zString","silence"
"3703",52,5,1,31,1954366,1956764,2398,1,1,1,"zString","silence"
"3704",52,4,1,32,1961570,1963580,2010,4,4,1,"zString","silence"
"3705",52,3,1,33,1968685,1970397,1712,3,3,1,"zString","silence"
"3706",52,12,1,34,1975734,1977447,1713,4,4,1,"zString","silence"
"3707",52,10,1,35,1984916,1986933,2017,2,2,1,"zString","silence"
"3708",52,2,1,36,1991585,1993831,2246,2,2,1,"zString","silence"
"3709",52,121,2,37,2252297,2257040,4743,1,3,0,"reading","standard"
"3710",52,122,2,38,2264332,2267723,3391,2,2,1,"reading","standard"
"3711",52,123,2,39,2274645,2278658,4013,3,4,0,"reading","standard"
"3712",52,131,2,40,2290476,2295225,4749,3,3,1,"reading","standard"
"3713",52,128,2,41,2308800,2314643,5843,4,3,0,"reading","standard"
"3714",52,132,2,42,2321099,2324542,3443,4,4,1,"reading","standard"
"3715",52,162,3,43,2330230,2333876,3646,2,2,1,"reading","novel"
"3716",52,127,2,44,2345481,2349146,3665,3,3,1,"reading","standard"
"3717",52,125,2,45,2354664,2357243,2579,1,1,1,"reading","standard"
"3718",52,160,3,46,2362981,2365611,2630,4,4,1,"reading","novel"
"3719",52,155,3,47,2389283,2393144,3861,3,2,0,"reading","novel"
"3720",52,157,3,48,2421185,2423979,2794,1,1,1,"reading","novel"
"3721",52,153,3,49,2434405,2436397,1992,1,1,1,"reading","novel"
"3722",52,154,3,50,2447537,2450032,2495,2,2,1,"reading","novel"
"3723",52,158,3,51,2456686,2461098,4412,2,2,1,"reading","novel"
"3724",52,151,3,52,2468167,2472348,4181,3,1,0,"reading","novel"
"3725",52,124,2,53,2482567,2485265,2698,4,4,1,"reading","standard"
"3726",52,159,3,54,2490170,2493582,3412,3,3,1,"reading","novel"
"3727",52,126,2,55,2548259,2551551,3292,2,3,0,"reading","standard"
"3728",52,156,3,56,2756500,2760275,3775,4,4,1,"reading","novel"
"3729",52,161,3,57,2776389,2782008,5619,1,2,0,"reading","novel"
"3730",52,130,2,58,2799538,2801959,2421,2,2,1,"reading","standard"
"3731",52,129,2,59,2816486,2819761,3275,1,1,1,"reading","standard"
"3732",52,152,3,60,2833476,2838944,5468,4,2,0,"reading","novel"
"3733",52,97,1,61,2864543,2866395,1852,1,1,1,"reading","silence"
"3734",52,96,1,62,2898229,2902228,3999,4,4,1,"reading","silence"
"3735",52,91,1,63,2913663,2919913,6250,3,3,1,"reading","silence"
"3736",52,101,1,64,2926154,2928514,2360,1,1,1,"reading","silence"
"3737",52,92,1,65,2937312,2940481,3169,4,4,1,"reading","silence"
"3738",52,100,1,66,2945030,2946897,1867,4,4,1,"reading","silence"
"3739",52,93,1,67,2956915,2961148,4233,1,1,1,"reading","silence"
"3740",52,95,1,68,2975996,2978865,2869,3,3,1,"reading","silence"
"3741",52,98,1,69,2990134,2995181,5047,2,1,0,"reading","silence"
"3742",52,94,1,70,3005094,3009199,4105,2,2,1,"reading","silence"
"3743",52,99,1,71,3017853,3024349,6496,3,2,0,"reading","silence"
"3744",52,102,1,72,3029200,3032301,3101,2,2,1,"reading","silence"
"3745",53,70,1,1,5135187,5139040,3853,2,2,1,"reading","silence"
"3746",53,67,1,2,5143389,5148158,4769,3,3,1,"reading","silence"
"3747",53,64,1,3,5162751,5167256,4505,4,4,1,"reading","silence"
"3748",53,69,1,4,5174137,5177639,3502,1,1,1,"reading","silence"
"3749",53,71,1,5,5182636,5186055,3419,3,3,1,"reading","silence"
"3750",53,72,1,6,5211759,5214858,3099,4,4,1,"reading","silence"
"3751",53,61,1,7,5231288,5234508,3220,1,1,1,"reading","silence"
"3752",53,63,1,8,5260858,5264043,3185,3,3,1,"reading","silence"
"3753",53,65,1,9,5274908,5278310,3402,1,1,1,"reading","silence"
"3754",53,62,1,10,5284560,5287260,2700,2,2,1,"reading","silence"
"3755",53,68,1,11,5302380,5306361,3981,4,4,1,"reading","silence"
"3756",53,66,1,12,5319694,5322427,2733,2,2,1,"reading","silence"
"3757",53,1,2,13,5335876,5338362,2486,1,1,1,"reading","standard"
"3758",53,2,2,14,5347413,5350730,3317,2,2,1,"reading","standard"
"3759",53,3,2,15,5356648,5358863,2215,3,3,1,"reading","standard"
"3760",53,10,2,16,5381651,5383981,2330,2,2,1,"reading","standard"
"3761",53,12,2,17,5602942,5605870,2928,4,4,1,"reading","standard"
"3762",53,8,2,18,5611303,5614755,3452,4,4,1,"reading","standard"
"3763",53,9,2,19,5620256,5622689,2433,1,1,1,"reading","standard"
"3764",53,7,2,20,5629443,5632472,3029,3,3,1,"reading","standard"
"3765",53,35,3,21,5638456,5641204,2748,1,1,1,"reading","novel"
"3766",53,41,3,22,5657108,5660056,2948,3,3,1,"reading","novel"
"3767",53,6,2,23,5666110,5669739,3629,2,2,1,"reading","standard"
"3768",53,33,3,24,5689029,5692225,3196,3,3,1,"reading","novel"
"3769",53,31,3,25,5704792,5707508,2716,1,1,1,"reading","novel"
"3770",53,4,2,26,5718642,5721359,2717,4,4,1,"reading","standard"
"3771",53,37,3,27,5730920,5733541,2621,3,3,1,"reading","novel"
"3772",53,39,3,28,5753101,5755825,2724,1,1,1,"reading","novel"
"3773",53,34,3,29,5782847,5785511,2664,4,4,1,"reading","novel"
"3774",53,11,2,30,5791587,5794428,2841,3,3,1,"reading","standard"
"3775",53,32,3,31,5806901,5810427,3526,2,2,1,"reading","novel"
"3776",53,36,3,32,5826116,5829111,2995,2,2,1,"reading","novel"
"3777",53,40,3,33,5844217,5847230,3013,2,2,1,"reading","novel"
"3778",53,38,3,34,5875850,5878362,2512,4,4,1,"reading","novel"
"3779",53,5,2,35,5885469,5887798,2329,1,1,1,"reading","standard"
"3780",53,42,3,36,5896431,5900947,4516,4,4,1,"reading","novel"
"3781",53,160,1,37,6284665,6286660,1995,4,4,1,"zString","silence"
"3782",53,156,1,38,6291363,6293094,1731,4,4,1,"zString","silence"
"3783",53,152,1,39,6303434,6305178,1744,4,4,1,"zString","silence"
"3784",53,161,1,40,6324583,6326412,1829,1,1,1,"zString","silence"
"3785",53,162,1,41,6330783,6333229,2446,2,2,1,"zString","silence"
"3786",53,157,1,42,6348986,6351914,2928,1,1,1,"zString","silence"
"3787",53,153,1,43,6379302,6381215,1913,1,1,1,"zString","silence"
"3788",53,158,1,44,6401303,6403331,2028,2,2,1,"zString","silence"
"3789",53,154,1,45,6407690,6409431,1741,2,2,1,"zString","silence"
"3790",53,155,1,46,6415538,6417248,1710,3,3,1,"zString","silence"
"3791",53,159,1,47,6427101,6428816,1715,3,3,1,"zString","silence"
"3792",53,151,1,48,6435156,6436866,1710,3,3,1,"zString","silence"
"3793",53,91,2,49,6441539,6443634,2095,3,3,1,"zString","standard"
"3794",53,92,2,50,6449007,6450900,1893,4,4,1,"zString","standard"
"3795",53,93,2,51,6457326,6459184,1858,1,1,1,"zString","standard"
"3796",53,129,3,52,6495651,6497651,2000,1,1,1,"zString","novel"
"3797",53,124,3,53,6658218,6660172,1954,4,4,1,"zString","novel"
"3798",53,127,3,54,6664821,6667340,2519,3,3,1,"zString","novel"
"3799",53,123,3,55,6692008,6693758,1750,3,3,1,"zString","novel"
"3800",53,102,2,56,6704054,6705874,1820,2,2,1,"zString","standard"
"3801",53,130,3,57,6714688,6716904,2216,2,2,1,"zString","novel"
"3802",53,121,3,58,6722857,6724792,1935,1,1,1,"zString","novel"
"3803",53,131,3,59,6729811,6731692,1881,3,3,1,"zString","novel"
"3804",53,95,2,60,6737090,6738976,1886,3,3,1,"zString","standard"
"3805",53,122,3,61,6748372,6750093,1721,2,2,1,"zString","novel"
"3806",53,126,3,62,6762473,6764327,1854,2,2,1,"zString","novel"
"3807",53,125,3,63,6787385,6789295,1910,1,1,1,"zString","novel"
"3808",53,97,2,64,6798037,6799745,1708,1,1,1,"zString","standard"
"3809",53,101,2,65,6804140,6806062,1922,1,1,1,"zString","standard"
"3810",53,132,3,66,6812326,6814045,1719,4,4,1,"zString","novel"
"3811",53,98,2,67,6819812,6821530,1718,2,2,1,"zString","standard"
"3812",53,99,2,68,6849760,6851496,1736,3,3,1,"zString","standard"
"3813",53,100,2,69,6871643,6873414,1771,4,3,0,"zString","standard"
"3814",53,96,2,70,6887366,6889080,1714,4,4,1,"zString","standard"
"3815",53,94,2,71,6922494,6924950,2456,2,2,1,"zString","standard"
"3816",53,128,3,72,6938559,6940517,1958,4,4,1,"zString","novel"
"3817",54,38,1,1,8692959,8695326,2367,2,2,1,"zString","silence"
"3818",54,41,1,2,8710657,8712612,1955,1,1,1,"zString","silence"
"3819",54,33,1,3,8717974,8719694,1720,1,1,1,"zString","silence"
"3820",54,35,1,4,8729808,8731827,2019,3,3,1,"zString","silence"
"3821",54,36,1,5,8750824,8752528,1704,4,4,1,"zString","silence"
"3822",54,31,1,6,8769963,8771995,2032,3,3,1,"zString","silence"
"3823",54,34,1,7,8777325,8779146,1821,2,2,1,"zString","silence"
"3824",54,37,1,8,8799412,8803663,4251,1,1,1,"zString","silence"
"3825",54,40,1,9,8809845,8811647,1802,4,4,1,"zString","silence"
"3826",54,42,1,10,8818994,8820881,1887,2,2,1,"zString","silence"
"3827",54,39,1,11,8831530,8833464,1934,3,3,1,"zString","silence"
"3828",54,32,1,12,8842663,8844398,1735,4,4,1,"zString","silence"
"3829",54,61,2,13,8881534,8883566,2032,1,1,1,"zString","standard"
"3830",54,62,2,14,8889819,8891784,1965,2,2,1,"zString","standard"
"3831",54,63,2,15,8897037,8898933,1896,3,3,1,"zString","standard"
"3832",54,11,3,16,8911003,8912716,1713,3,3,1,"zString","novel"
"3833",54,69,2,17,9109751,9111934,2183,1,1,1,"zString","standard"
"3834",54,64,2,18,9121792,9123674,1882,4,4,1,"zString","standard"
"3835",54,66,2,19,9131600,9133657,2057,2,2,1,"zString","standard"
"3836",54,65,2,20,9144680,9146574,1894,1,1,1,"zString","standard"
"3837",54,10,3,21,9160033,9162441,2408,2,2,1,"zString","novel"
"3838",54,9,3,22,9168063,9169841,1778,1,1,1,"zString","novel"
"3839",54,4,3,23,9180837,9182709,1872,4,4,1,"zString","novel"
"3840",54,71,2,24,9190034,9192076,2042,3,3,1,"zString","standard"
"3841",54,6,3,25,9206484,9208277,1793,2,2,1,"zString","novel"
"3842",54,8,3,26,9219035,9220926,1891,4,4,1,"zString","novel"
"3843",54,7,3,27,9241187,9242912,1725,3,3,1,"zString","novel"
"3844",54,67,2,28,9278733,9280612,1879,3,3,1,"zString","standard"
"3845",54,3,3,29,9299724,9301613,1889,3,3,1,"zString","novel"
"3846",54,1,3,30,9345721,9347582,1861,1,1,1,"zString","novel"
"3847",54,12,3,31,9355523,9357315,1792,4,4,1,"zString","novel"
"3848",54,5,3,32,9383703,9385869,2166,1,1,1,"zString","novel"
"3849",54,70,2,33,9391206,9393866,2660,2,2,1,"zString","standard"
"3850",54,68,2,34,9400777,9402699,1922,4,4,1,"zString","standard"
"3851",54,72,2,35,9440044,9442051,2007,4,4,1,"zString","standard"
"3852",54,2,3,36,9450281,9452252,1971,2,2,1,"zString","novel"
"3853",54,123,1,37,9661085,9663858,2773,3,3,1,"reading","silence"
"3854",54,132,1,38,9679933,9683392,3459,4,4,1,"reading","silence"
"3855",54,121,1,39,9716651,9720011,3360,1,1,1,"reading","silence"
"3856",54,130,1,40,9726740,9729595,2855,2,2,1,"reading","silence"
"3857",54,127,1,41,9751899,9756479,4580,3,3,1,"reading","silence"
"3858",54,126,1,42,9775324,9779429,4105,2,2,1,"reading","silence"
"3859",54,128,1,43,9794122,9797846,3724,4,4,1,"reading","silence"
"3860",54,125,1,44,9821531,9824530,2999,1,1,1,"reading","silence"
"3861",54,122,1,45,9873680,9876783,3103,2,2,1,"reading","silence"
"3862",54,129,1,46,9884913,9887482,2569,1,1,1,"reading","silence"
"3863",54,124,1,47,9893839,9897716,3877,4,4,1,"reading","silence"
"3864",54,131,1,48,9905278,9909551,4273,3,3,1,"reading","silence"
"3865",54,151,2,49,9967879,9971920,4041,3,3,1,"reading","standard"
"3866",54,152,2,50,9978698,9981887,3189,4,4,1,"reading","standard"
"3867",54,153,2,51,9988109,9991187,3078,1,1,1,"reading","standard"
"3868",54,161,2,52,10070017,10072990,2973,1,1,1,"reading","standard"
"3869",54,93,3,53,10079003,10081373,2370,1,1,1,"reading","novel"
"3870",54,98,3,54,10251492,10255179,3687,2,2,1,"reading","novel"
"3871",54,156,2,55,10262479,10265379,2900,4,4,1,"reading","standard"
"3872",54,154,2,56,10308467,10311180,2713,2,2,1,"reading","standard"
"3873",54,100,3,57,10322744,10325381,2637,4,4,1,"reading","novel"
"3874",54,157,2,58,10331769,10335432,3663,1,1,1,"reading","standard"
"3875",54,102,3,59,10370742,10374650,3908,2,2,1,"reading","novel"
"3876",54,101,3,60,10380214,10383366,3152,1,1,1,"reading","novel"
"3877",54,160,2,61,10395317,10399083,3766,4,4,1,"reading","standard"
"3878",54,97,3,62,10424351,10427301,2950,1,1,1,"reading","novel"
"3879",54,92,3,63,10433537,10436801,3264,4,4,1,"reading","novel"
"3880",54,158,2,64,10448987,10451385,2398,2,2,1,"reading","standard"
"3881",54,94,3,65,10462637,10466869,4232,2,2,1,"reading","novel"
